SourcePort,SourceIP,DestinationPort,DestinationIP,FlowBytess,FlowPacketss
4.53432435330689,1.59000569232514,2.18329201217721,1.05380816132293,1995906.88670937,60657.4936928146
5.83857999607993,2.16372061973225,2.37975138219824,1.79789055015076,2014292.71437274,79516.4847805437
5.68061634153222,2.38517884380024,2.48853065648152,2.83576164168457,1323410.00480479,49653.9064440877
6.967033789077,1.93699297436159,1.92455058490777,2.98290878913324,576469.77144224,32844.3613742713
5.94182819829912,2.922103261754,2.66118371498894,2.55164937193726,1650814.71195387,68360.296170236
6.54746727353658,2.30610963743569,2.119595384128,3.00567721963187,1059788.49176903,36254.3135100588
6.83119912571683,2.69191738872959,2.22956022879584,3.35815157369583,2869043.96686457,40613.6799135449
5.51850591024696,3.0535585232916,2.58332542925122,3.53633719543056,948965.318259949,51950.0157635836
6.36830215839332,2.35101458297853,2.22996575028969,3.37344278010035,1289434.64305881,51537.3197650501
6.32302207114454,2.87593141953458,2.48933014598996,3.57847645561356,1598574.87679818,65389.2567243896
4.87540340865993,3.39961820786655,3.24720318286325,3.60365464227284,2715563.00156423,130590.130477123
6.27135950755758,2.64244599331306,2.29426795885239,3.61969177877075,1557337.42999803,70559.566394281
5.67253735622123,2.79374467663225,2.38658879805102,3.60472349698214,2332866.40655174,85743.0612771219
7.31433625502407,2.46811461076775,1.89324271859174,3.34150368004502,638972.713664318,32058.5372681548
5.0907366834805,3.56326797394473,3.4224079875148,3.70637728449547,4516422.11748524,144233.540574803
6.37935544793938,2.5046007508592,2.0651228493902,3.52076280508862,1929518.05651485,36779.2205578428
6.8791518674366,2.47241657847184,2.12604145323548,3.31871587674401,1631796.86652925,54601.711351553
6.39789668533614,2.83638797809235,2.29574649609102,3.276555426625,1419207.35955332,76872.5909676227
4.98857936965604,3.03352797567928,2.74576386595883,3.22288045003867,862324.507580832,59284.5863946048
6.9913268330469,2.52772509646593,1.984325412925,3.44926295739375,931481.020811033,28087.7502343634
6.43458732132707,2.76207100814132,2.51264920378491,3.73201243579033,1060065.38865018,72671.6984398946
7.09537023444091,2.84637911061229,2.21148704731001,3.50540539466929,944996.191021706,38191.4286593565
6.04672729382336,3.05538487699903,2.97459526654071,3.56884108611632,1920224.73555619,86865.2920134926
7.19284264429631,2.90022745951996,2.22169552092374,3.68400595961329,1116585.55473128,65907.7940852276
4.26634542209719,3.74777725675057,3.75864853938435,3.48832927915198,1590683.8262236,108134.076998074
5.95857788542513,2.84479528403676,2.42555626482763,3.54174423139089,1653621.0961997,78930.0166379341
6.46758349974299,2.42087483115198,2.08670006708346,3.2686614684316,1348865.26553555,50258.2188129136
6.3262583429173,2.77412816242874,2.39965968314069,3.18431956388659,1054618.3232545,59226.0345007509
6.75694691240172,2.61546820618494,2.34434321005452,3.13493260589716,1019104.0843726,56280.5148526784
6.88023928243403,2.83106039378034,2.36493626293197,3.3143001542976,1212937.32909788,52773.3019474981
6.56828169322731,2.66859513921789,2.38140922235798,3.21488394396208,1141032.80293652,44520.2668208876
7.3763209999021,2.76165018227737,1.99865310582186,3.30563321722947,621323.209043215,35643.2276154748
6.95292335012423,2.98160958759314,2.5896181418075,3.52929729397524,1054627.39794962,50119.4555743843
6.74226447164798,2.8314386194554,2.35536335155064,3.37190661986754,2050532.92358668,43428.3910050651
6.94090580630553,2.82023174544545,2.17548302045215,3.38393685345578,2074865.99482701,56325.8250806198
6.72576911409365,3.14397633607619,2.39586736027551,3.17903493267327,1202620.4337211,59833.9006099783
6.46502112060508,2.88640925133212,2.36115817823591,3.07839735609483,2955685.81673005,54925.5880721064
6.1320550347143,2.98801990519165,2.63744727747209,3.45834974546448,2399908.09802013,57878.404017148
6.71864184050317,2.52188153954637,2.43656172053888,3.28229636302863,2032586.98494103,53086.8134328094
6.44724753312546,2.91625441473797,2.70314914388951,3.33944051557678,4128873.72490699,81833.805340577
6.12626484756058,2.78851014869411,2.58837130718026,3.13890476439604,4955126.11569098,66668.9404939619
7.43391904865616,2.87503788083995,2.42975063199553,3.53237748783192,2799380.61049397,45448.2284719986
7.11829778827845,2.90793759187879,2.30912528006843,3.1155491859469,1218793.73366994,51811.1687104963
7.33320946379833,2.62028065964164,2.12079869467379,2.92825624453978,2192879.32935439,42067.6409824397
7.21449022235275,2.63062512865237,2.17154595607461,3.07796902827407,1677786.77451458,39631.9988904976
7.33732425638555,2.63044855165475,2.20855371976274,3.31567550343876,849489.509874786,31256.641935823
7.0702508646017,2.53248712783562,2.15624332508263,3.04114041745589,993796.608389818,38463.1182709224
7.48868922028152,2.39865343295211,1.8104400301573,2.88272253830882,701114.492097336,28290.3442523719
6.50402318430804,2.29038773878345,2.08075167468943,2.69340118855575,853574.687038514,55262.2742048414
6.95151250981951,2.26566294974696,1.95576464290716,2.69554061753561,1552590.29627269,43352.2235631983
6.40328687351177,2.80605735322686,2.45162341816195,3.07323436096785,1928714.84940866,61961.1689524176
6.51495587373884,2.21453490157919,2.06330606349669,2.92371776657129,937357.444495889,45384.7016825312
6.00611722701899,2.53552070368667,2.3370883349137,3.11133891019904,1518537.31836456,39618.4890823748
5.97279720291979,2.42103641301725,2.30099972467994,3.12031946357856,1058660.99526036,37167.2132841071
5.39141512503667,2.45410206710566,2.52377494586938,2.9200173446992,2293893.9469808,71685.2450613918
5.86958729407279,2.30029541811788,2.13737534282931,2.74252575513313,3276760.19206422,71275.4144376749
7.04392674543772,2.13257333232394,1.79099473162794,2.97606140723112,1302564.90756607,31517.9504482378
6.32481298228943,2.3464165514733,2.36121363414616,2.79768840020785,1095692.57859319,64336.2645358479
6.60870208505066,2.58586349985139,2.14677427875066,3.0397276542136,1370258.95762508,39578.3273289014
5.99656566301503,2.67135488077398,2.2483449153515,2.65339486308578,2367522.46920635,50815.3385039256
6.67421942014477,2.35830497206768,1.93621846360658,3.13724574574973,980365.29197455,23888.3011812453
6.60508044888104,2.5253349894576,2.4113457418828,3.52917755503686,1232236.16910333,41917.1982213265
5.80491067892617,2.85631851415291,2.71749829866346,3.30359370978495,1542485.61147959,106936.709344822
6.33668555567484,2.7861484077807,2.61318791014782,3.40213896693866,1941536.45140728,65426.9171210711
6.908667111474,2.56136886344533,2.12963950230463,3.31997422226426,1733527.22993032,51830.803418524
6.09110779690631,2.89890395533891,2.7773962000198,3.41384464936792,1102225.62515758,74019.6671102277
5.81483499703052,2.67684738957325,2.69773122729377,3.05053148853671,3487804.34906699,50968.8199091037
6.6470991174254,2.3814014663585,1.93810605779157,2.98988862288584,1209446.23858401,63331.2824823237
5.24239328206881,3.16566978142721,3.09480311233103,3.56186512837985,3615848.06757709,103090.897545082
7.49933724166732,2.36940312006221,1.8983014853313,3.4577029801692,1262461.35225616,30353.439733581
6.64122640128961,2.88521495469616,2.53035040718722,3.39436363826859,836303.317473236,51717.6566781286
6.43996090616724,2.82710911799093,2.32217029178809,3.10987854653731,2375923.75933316,52066.1082204142
7.76836861455042,1.9893538772423,1.64761236134729,3.03565265669865,796208.366889151,29356.4713441152
5.84001123272047,3.09074882164236,3.02327367190983,3.24254606875803,2053355.27564665,67391.2905185428
6.74135207126812,2.2645038790138,1.94453942393286,3.17387188305552,2130933.09617083,39738.8364046134
7.23983422447202,2.44897340999596,2.16583817394272,3.31797804915045,1128750.49241891,36263.2060881897
6.32357715022365,2.88639167703533,2.74388537731988,3.45844098598227,2497441.05107231,88182.8551148863
6.10640097513326,2.4317685360502,2.30301390234515,3.40443285902202,3660402.5037233,55634.9564417803
6.09795666629567,3.01026890602191,2.43619407644912,3.58172047883385,2048329.5416639,66877.7953714562
6.52703613913065,2.56012280407168,2.20056408781968,3.48649684748011,1806994.08278909,54701.2356535356
5.16798406076054,3.30787185173876,3.21398458299802,3.14537795383116,3650061.6387245,77518.6543387038
6.56502557187109,2.65125036747403,2.21395488501265,3.27031211055775,2049815.32247974,38074.7908806293
