SourcePort,SourceIP,DestinationPort,DestinationIP,FlowBytess,FlowPacketss
6.17406149879946,1.78717139241167,1.88040224681079,2.91531552399848,2018937.4299354,40915.571246919
3.95855314780491,2.66590536597894,2.75245805559683,2.90128996002175,14714211.0524817,85019.6626733858
5.02209162396326,2.29786735029386,2.16679182890281,2.7052498181635,2982963.54740488,79543.9484490281
4.38566756512512,2.37277630752536,2.66697337551384,2.45258202526386,12497882.0076621,84793.4253198646
6.50264105971128,2.36890414427548,1.89566238122745,3.1231417012107,4920791.81193697,43911.0733596229
6.70027524939929,2.61223566476371,2.25268315417726,3.2099147080815,1751943.28952894,66146.5121589048
6.6113619276195,2.8938384997303,2.35715941739436,3.22106803196208,1491204.4370376,51523.4997450745
6.5505268562909,2.62455186858605,2.17582769293416,3.4859185042486,1831214.00909401,56090.5082721416
6.19089640019388,2.69983533812508,2.32965287920987,3.52383725470115,1465998.31813209,66394.379774508
7.25164630509165,2.22294057097581,1.70779777854892,3.39588132931798,1070754.3224333,37018.3921290822
7.02804623390529,2.40372878669803,2.13231151471888,3.49966327632278,2892010.40599504,42606.0999748902
6.59025338416703,2.62262239436108,2.18659296233448,3.44382741710158,2663730.98849354,46538.3490078317
6.75122577096452,2.73564584801963,2.31941351093574,3.32286010988381,1216101.98058596,61265.7248034825
6.73185010515151,2.52045555730315,2.26388663490795,3.55233574820134,3116720.85198645,45880.065245263
6.25411561799677,2.77358034044798,2.44830911894752,3.16662740656231,1921425.87889017,49715.432024079
6.26068446301112,2.61280160559422,2.20934037057328,3.10917257934684,1831742.96710393,44516.5576163381
6.02722342526258,2.47228388875789,2.59011692103102,3.24861805531322,1681174.50302781,59361.6743515416
6.40402330188955,2.43882624751143,2.27138393035062,3.14020525836982,1533012.17760988,52759.0297373097
6.90102095159741,2.61632452709186,2.06026065799382,3.0322258118524,1786204.7010378,47829.7931024947
6.09079507505397,2.44640621210504,2.44241567492312,3.22999493042989,2104787.25488079,70365.2271936156
7.43402930790437,2.68507773741216,1.97745090080652,3.45933818633566,709893.767235989,31935.0489973728
6.24659509215939,3.27376997988542,2.78380847271109,3.6670484177175,1070759.28416573,71111.4981089635
6.42543302422951,2.75451105302123,2.41587956536712,3.35562962336792,2888667.60594775,54707.9131919095
5.6169134037042,2.74366390887744,2.7315985389626,3.09069651035793,1650008.41210238,96158.1400930541
6.82633054307932,2.45966443528185,2.1420031481169,3.03367308708573,2762404.64504838,47799.6640929423
6.20736092370907,2.76159361443544,2.32514434913497,3.18290671132514,1723065.867362,60490.0322457157
5.75468005675035,2.72105690203251,2.67091559424348,3.26076149584997,1242254.74042279,49742.5186432425
7.13833393323698,2.72635205930169,2.04892611359719,3.36677384041807,743442.973906057,40855.8859001005
6.16997692801999,2.92513632528054,2.87568192302545,3.52112447974797,4698852.74583542,82413.5054581786
6.90502464387333,2.99865402306634,2.37318023252456,3.44771336372734,1276581.75828121,56292.9533239329
4.91282738435356,2.40415001273125,4.58223805830804,2.8262333056466,1577061.82975927,79753.5237239076
6.69877811829074,2.63262361592837,2.4002477424385,3.32128587146887,2415256.00567797,76240.9141855751
6.78586262736433,2.66190333807442,2.29879592033724,3.58554622837854,1058166.89193456,54154.1452056796
5.411727969326,3.47615411101866,3.04903747866704,3.56052849312373,4035112.5858137,85704.2717902382
5.92519556535308,2.72652688946794,2.56047651554447,3.51883758204667,1716608.9905491,74660.3639699887
6.23824223174351,3.03797125848547,2.51609141047446,3.19951934792152,4879503.78861369,79717.058090085
5.69712031432919,2.76160496372021,2.28756194398692,3.05852352195566,3614448.31446548,78342.2532733983
6.86876633041618,2.73106921001503,2.03621972509289,3.35624343263495,1707923.1618747,49176.1485755978
5.84492685620588,2.98746465582699,2.95491235172766,3.33903631759594,3069011.76358703,89423.3847618107
7.2905160310841,2.73986267900391,2.05151194885993,3.40436103201849,1180065.20094457,41111.9243625072
4.74233691498819,3.75290091096204,3.89663368515771,3.66932390094163,6911156.26312385,100647.529199596
6.07747418895267,2.74468414358612,2.39491091454416,3.26678375933464,1812381.52210157,73257.5298850497
5.52795979610854,2.68587241247197,2.52745605154628,2.99150120387448,4343497.23313308,55767.9792270891
5.68150583868328,2.53193431570155,2.58839090808649,3.1132129635291,6606708.31114706,64926.1720525019
6.11023385261465,2.15134489396077,2.09495533439069,2.90541770513684,5596431.25203903,76767.9854613447
7.47311056103677,2.5851987011478,2.06139902483765,3.35119656085986,813808.989529202,38365.3702230171
4.66641479949965,1.97520269535451,5.37197842217912,2.52588506111996,2105631.80970288,262227.752939153
5.74908291951769,3.04579178975902,2.97616168076164,3.2862565864848,2127386.71873932,65183.8609393588
6.80724889640789,2.48481011985563,2.0982499387498,3.1549718985268,1489962.40918798,49774.2589107381
6.2408566655187,2.66527644556999,2.34302961044289,3.30728514454869,4313177.41637872,64549.6533136038
6.08290212351553,2.62435784505602,2.35544054125863,2.97405072559887,2768256.16107048,67805.8236088702
5.60209194451313,2.95000450034293,2.76887325728452,3.1796420354908,3973195.37065776,104283.173957621
6.50539475400292,2.31864434556464,2.14664869394973,3.0312124397344,3149840.16981907,51046.9888992753
6.95010554706082,2.66936583352319,2.02351089546661,3.08672411094284,2091559.38932273,39691.3380998904
5.9927830598126,2.96274860990511,3.04103929291627,3.32595459540162,1012185.66079266,49231.9223578877
6.83688984359311,2.85766196124754,2.32348109753426,3.36401486015807,1438313.45285838,59712.7719920352
6.7668012603097,2.52180713951936,2.23241575474803,3.43351741467442,1618005.7927867,43322.1398973954
6.98890470576778,2.50474613976492,2.43785235851321,3.40407324873147,1060498.3295889,101870.881130738
6.07544448198963,2.7406570481326,3.11873239858877,3.30999135965439,1642577.49044046,142449.598922705
6.77132592567667,2.82718735070922,2.6536751033843,3.5536594295783,1730829.12624292,117299.018386862
6.71594228957737,2.79298035229799,2.75253624849644,3.288421304401,791244.098124197,115978.223862535
6.96970863030133,2.78576319196665,2.56580554417997,3.52599510649073,916951.740511722,96612.5706758163
3.80058295848333,2.19783349557461,5.87912840004397,2.29039655569559,1146244.50658407,286327.097227345
5.98302580667469,2.57154195154895,4.08248622182617,3.19382243520953,742208.143269972,105722.309649814
3.79597179249973,1.80883522941404,6.09846815237807,2.46682375652672,1305176.01095003,210381.792678876
3.96604167181323,1.51669484957901,6.03101422446892,2.33409361511601,1120103.58202288,155481.491489173
2.96542115376707,0.953348515370774,6.65355944908047,1.84683635054182,1160013.16865603,127634.915355216
4.42258120177555,1.45012839189265,5.39407717394589,2.26569580652644,1154151.80864677,242312.935775337
5.70418214794518,2.59230003756386,4.42138307932887,2.96073586146652,1245801.10716411,68816.8049322156
