SourcePort,SourceIP,DestinationPort,DestinationIP,FlowBytess,FlowPacketss
3.97028459897648,0.883993013964334,2.27591939163535,1.34366412235643,2666963.46360658,243632.007958611
5.65590908462097,1.78447281385706,1.82517892627199,1.45161666490883,2745438.85239529,169811.616317735
4.06169433476237,1.82226122712595,2.00677159458901,2.34775201848411,2878861.64520915,39950.2442117492
6.14136787414142,1.73214655018063,1.42191771956937,1.86824345371143,1619400.03302402,29796.348888289
5.51186409749477,2.10032419622589,2.42426215767141,2.61554253046727,2557269.07362174,70256.9207849767
7.34729413965648,1.76334670269795,1.54977142615465,2.67539250650771,974769.062085295,24423.1927969782
5.4438321023779,3.06639172806349,3.25032261281119,3.21013839385611,1926404.01886177,84657.7779345451
6.38925485657074,2.30051828610104,2.06315345151353,2.8241014897344,1566787.57654104,44375.5649414939
6.24499782883941,2.40455277583474,2.00588376054096,2.96236798239567,1091299.33896247,44347.1901844781
6.61258851544866,1.93257237227382,1.57057668336325,2.99095615727102,841032.186289777,29662.5132014241
6.825633278603,2.607861278505,2.29445882355067,3.35993381559049,1932769.01926841,76314.6503403989
6.77201019215656,2.78945953670003,2.34180198508789,3.49635558146014,1178610.37710447,70038.5783679835
6.28502466180688,2.88103077165177,2.61509554613601,3.54494599668432,1869048.20428307,66798.9297869094
6.88630578347369,2.76279407462163,2.17113372622915,2.99918727744152,964533.692333409,52202.297557493
7.12457987412183,2.60956808085315,2.15342991918775,3.44607208622574,1309954.56111395,58030.2628859101
6.49997907371991,2.94023244322445,2.54061806332702,3.54319299146649,1463861.86389468,77479.6840851654
6.86381660579057,2.80764586803503,2.250829594812,3.71174550711923,1553667.47974295,59724.3644442281
6.46407656259317,2.553791784693,3.0725047074977,3.17705281019476,819075.650358507,49480.0908091087
5.66754816785749,2.68963694106226,3.40522820949616,2.83733545315313,1063497.63455397,64602.7513470918
6.65010513821066,3.11800444079834,2.80545736844148,3.30568474269142,1905613.69487814,66893.7286749045
5.50613700766241,2.60210738792268,2.21878565100948,3.49075015726925,1429006.78374277,54019.1660573585
7.12683391644832,2.52357458662069,1.81269271289001,3.23218272446831,1094047.34732884,43372.2584805276
6.8140017301688,3.04383427863141,2.33343186260912,3.6795847738905,1430904.39104402,62168.41519195
6.30209946860735,2.98345731074347,2.52292671471451,3.71313141683832,1333521.07972928,76344.42212155
7.02774099497283,2.89625563836691,2.24848055789421,3.34141003184641,818193.170977397,40765.3741942943
7.50455990281433,2.52285496847554,2.11050994015607,3.27354196259265,994920.522648981,42208.6461130534
7.32150158922206,2.34843139727385,2.19051045176741,3.25028291821546,1279074.32731785,41778.1805380188
7.64569512757334,2.72103165845973,2.05307727906634,3.44481721899495,1498826.10629764,53835.5218416914
7.30709195497106,2.81054343933393,2.28096680778001,3.44460697329796,1046935.84477128,44205.9463733713
7.01995943540448,2.98829447015796,2.52181858513219,3.61733902433692,865073.480620305,53476.0405047942
6.57126695489779,2.79574548259445,2.42556053650622,3.28196980830174,1370618.88308084,63380.6965224524
7.09373773886402,2.47180340037179,2.0391326910238,3.36520199616768,976630.077714889,39738.5101873379
7.32905034722119,2.66590932636862,2.11061600317114,3.55123352864795,2109312.28755015,43421.7289953075
6.95764509754217,3.0987242931081,2.84903718843091,3.71262034307658,1046833.25770781,66413.5691431286
5.89218519383162,3.31084641140765,3.55818280694578,3.7157501441727,1137543.74470558,99619.1999241224
6.81945432908065,2.57586757368443,2.62709213032309,3.41723857907424,915589.61825923,46670.9041502248
